-4.002e-05,0.0204
-4.001e-05,0.0204
-4.000e-05,0.0196
-3.999e-05,0.02
-3.998e-05,0.0196
-3.997e-05,0.0194
-3.996e-05,0.0188
-3.995e-05,0.019
-3.994e-05,0.0194
-3.993e-05,0.0192
-3.992e-05,0.0182
-3.991e-05,0.019
-3.990e-05,0.018
-3.989e-05,0.0178
-3.988e-05,0.018
-3.987e-05,0.0176
-3.986e-05,0.0174
-3.985e-05,0.0164
-3.984e-05,0.0168
-3.983e-05,0.0164
-3.982e-05,0.0162
-3.981e-05,0.0164
-3.980e-05,0.0156
-3.979e-05,0.0156
-3.978e-05,0.0152
-3.977e-05,0.016
-3.976e-05,0.016
-3.975e-05,0.015
-3.974e-05,0.0156
-3.973e-05,0.014
-3.972e-05,0.0152
-3.971e-05,0.0146
-3.970e-05,0.0154
-3.969e-05,0.0156
-3.968e-05,0.0152
-3.967e-05,0.015
-3.966e-05,0.016
-3.965e-05,0.0154
-3.964e-05,0.0152
-3.963e-05,0.0158
-3.962e-05,0.0156
-3.961e-05,0.0164
-3.960e-05,0.0166
-3.959e-05,0.0164
-3.958e-05,0.0176
-3.957e-05,0.0172
-3.956e-05,0.0168
-3.955e-05,0.0174
-3.954e-05,0.0172
-3.953e-05,0.0176
-3.952e-05,0.0176
-3.951e-05,0.018
-3.950e-05,0.0184
-3.949e-05,0.0188
-3.948e-05,0.0194
-3.947e-05,0.0194
-3.946e-05,0.0194
-3.945e-05,0.0196
-3.944e-05,0.02
-3.943e-05,0.0198
-3.942e-05,0.0196
-3.941e-05,0.02
-3.940e-05,0.0202
-3.939e-05,0.0204
-3.938e-05,0.0196
-3.937e-05,0.0202
-3.936e-05,0.0196
-3.935e-05,0.0198
-3.934e-05,0.02
-3.933e-05,0.0196
-3.932e-05,0.02
-3.931e-05,0.0192
